policy_id,scope_type,model_id,policy_group,task_code,policy_kind,initial_trigger_km,recurring_km,initial_trigger_months,recurring_months,trigger_mode,severe_use_multiplier,courier_multiplier,offroad_multiplier,dusty_environment_multiplier,wear_mean_km,wear_sd_km,wear_min_km,wear_max_km,precedence,evidence_level,source_authority,source_model_or_family,source_url,source_page_or_note,confidence,is_manufacturer_exact_interval,is_generator_active,policy_version,notes
POL0474,GROUP,,ICE_50_AIR_BELT,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0475,GROUP,,ICE_50_AIR_BELT,BRAKE_FLUID_CHECK,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0476,GROUP,,ICE_50_AIR_BELT,FRONT_TIRE_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0477,GROUP,,ICE_50_AIR_BELT,REAR_TIRE_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0478,GROUP,,ICE_50_AIR_BELT,FORK_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0479,GROUP,,ICE_50_AIR_BELT,STEERING_BEARING_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0480,GROUP,,ICE_50_AIR_BELT,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0481,GROUP,,ICE_50_AIR_BELT,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0482,GROUP,,ICE_50_AIR_BELT,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0483,GROUP,,ICE_50_AIR_BELT,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0484,GROUP,,ICE_50_AIR_BELT,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0485,GROUP,,ICE_50_AIR_BELT,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0486,GROUP,,ICE_50_AIR_BELT,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0487,GROUP,,ICE_50_AIR_BELT,CVT_CASE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0488,GROUP,,ICE_50_AIR_BELT,CVT_BELT_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO/Honda scooter schedules,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,,MEDIUM,0,1,1.1.0,
POL0489,GROUP,,ICE_50_AIR_BELT,CVT_BELT_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,KYMCO X-Town CT family manual,CVT scooter representative,https://www.kymco.com.tr/upi/pdf/x-town-ct-250.pdf?v=we1,"Representative table shows belt inspections and replacement around 20,000 km.",MEDIUM,0,1,1.1.0,
POL0490,GROUP,,ICE_50_AIR_BELT,CVT_ROLLER_INSPECTION,SCHEDULED,,10000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase CVT architecture backoff,,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,,LOW,0,1,1.1.0,
POL0491,GROUP,,ICE_50_AIR_BELT,CVT_ROLLER_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,22000.0,5000.0,12000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0492,GROUP,,ICE_50_AIR_BELT,FINAL_GEAR_OIL_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,Honda PCX/KYMCO representative schedules,CVT scooter architecture backoff,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX explicitly has 2-year reduction-oil replacement; km cadence is a simulation backoff.,LOW,0,1,1.1.0,
POL0493,GROUP,,ICE_50_AIR_CHAIN,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,3000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0494,GROUP,,ICE_50_AIR_CHAIN,AIR_FILTER_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0495,GROUP,,ICE_50_AIR_CHAIN,AIR_FILTER_CHANGE,SCHEDULED,,6000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0496,GROUP,,ICE_50_AIR_CHAIN,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0497,GROUP,,ICE_50_AIR_CHAIN,SPARK_PLUG_CHANGE,SCHEDULED,,12000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0498,GROUP,,ICE_50_AIR_CHAIN,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0499,GROUP,,ICE_50_AIR_CHAIN,BATTERY_TEST,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0500,GROUP,,ICE_50_AIR_CHAIN,GENERAL_SAFETY_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0501,GROUP,,ICE_50_AIR_CHAIN,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0502,GROUP,,ICE_50_AIR_CHAIN,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0503,GROUP,,ICE_50_AIR_CHAIN,BRAKE_FLUID_CHECK,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0504,GROUP,,ICE_50_AIR_CHAIN,FRONT_TIRE_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0505,GROUP,,ICE_50_AIR_CHAIN,REAR_TIRE_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0506,GROUP,,ICE_50_AIR_CHAIN,FORK_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0507,GROUP,,ICE_50_AIR_CHAIN,STEERING_BEARING_INSPECTION,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0508,GROUP,,ICE_50_AIR_CHAIN,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0509,GROUP,,ICE_50_AIR_CHAIN,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0510,GROUP,,ICE_50_AIR_CHAIN,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0511,GROUP,,ICE_50_AIR_CHAIN,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0512,GROUP,,ICE_50_AIR_CHAIN,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0513,GROUP,,ICE_50_AIR_CHAIN,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0514,GROUP,,ICE_50_AIR_CHAIN,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0515,GROUP,,ICE_50_AIR_CHAIN,CHAIN_INSPECTION,SCHEDULED,,1000.0,,,KM_ONLY,0.75,0.7,0.5,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Bajaj NS200 UG2 manual,Chain-drive representative,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0516,GROUP,,ICE_50_AIR_CHAIN,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,VERIFIED_REPRESENTATIVE,Bajaj NS200 UG2 manual,Bajaj NS200 UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Maintenance table explicitly says chain cleaning spray every 500 km.,HIGH,0,1,1.1.0,
POL0517,GROUP,,ICE_50_AIR_CHAIN,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,SIMULATION_BACKOFF,RideBase derived from chain-cleaning cadence,Bajaj NS200 UG2 reference,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,LOW,0,1,1.1.0,
POL0518,GROUP,,ICE_50_AIR_CHAIN,CHAIN_ADJUST,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,MEDIUM,0,1,1.1.0,
POL0519,GROUP,,ICE_50_AIR_CHAIN,CHAIN_SPROCKET_REPLACE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.7,0.8,22000.0,6000.0,12000.0,40000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0520,GROUP,,ICE_50_AIR_CHAIN,CLUTCH_FREE_PLAY_CHECK,SCHEDULED,,3000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0521,GROUP,,ICE_50_AIR_CHAIN,CLUTCH_PLATE_INSPECTION,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0522,GROUP,,ICE_50_AIR_CHAIN,CLUTCH_PLATE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.7,0.75,1.0,40000.0,12000.0,15000.0,80000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0523,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,ENGINE_OIL_CHANGE,SCHEDULED,1000.0,5000.0,,12.0,WHICHEVER_FIRST,0.8,0.75,0.8,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Architecture-derived backoff; not model-exact.,MEDIUM,0,1,1.1.0,
POL0524,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,AIR_FILTER_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,0.75,0.85,0.6,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0525,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,AIR_FILTER_CHANGE,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,0.75,0.8,0.55,0.5,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0526,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,SPARK_PLUG_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0527,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,SPARK_PLUG_CHANGE,SCHEDULED,,20000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0528,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,VALVE_CLEARANCE_INSPECTION,SCHEDULED,,12000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0529,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,BATTERY_TEST,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0530,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,GENERAL_SAFETY_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0531,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,FRONT_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0532,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,REAR_BRAKE_PAD_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0533,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,BRAKE_FLUID_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0534,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,FRONT_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0535,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,REAR_TIRE_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0536,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,FORK_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0537,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,STEERING_BEARING_INSPECTION,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0538,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,WHEEL_BEARING_INSPECTION,SCHEDULED,,10000.0,,24.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
POL0539,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,BRAKE_FLUID_CHANGE,SCHEDULED,,,,24.0,TIME_ONLY,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 representative schedule,Hydraulic brake system,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,PCX schedule explicitly lists brake fluid replacement every 2 years.,HIGH,0,1,1.1.0,
POL0540,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,FRONT_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,22000.0,7000.0,7000.0,45000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0541,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,REAR_BRAKE_PAD_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,26000.0,8000.0,8000.0,55000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0542,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,FRONT_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.8,0.75,1.0,18000.0,5000.0,8000.0,35000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0543,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,REAR_TIRE_CHANGE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.75,1.0,14000.0,4500.0,6000.0,30000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0544,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,BATTERY_CHANGE,WEAR_BASED,,,,36.0,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,"36 months is a stochastic simulation center, not a manufacturer interval."
POL0545,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,COOLANT_LEVEL_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Official manufacturer maintenance manual(s),Bajaj NS200 UG2 representative chain schedule,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0546,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,COOLANT_CHANGE,SCHEDULED,,30000.0,,36.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Honda PCX125 / Bajaj NS200 schedules,Liquid-cooled representative schedules,https://www.honda.com.tr/assets/files/Bx6KmWpQrT1715073681294.pdf,"PCX: 3-year replacement; NS200: replacement at 30,000 km.",HIGH,0,1,1.1.0,
POL0547,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CHAIN_INSPECTION,SCHEDULED,,1000.0,,,KM_ONLY,0.75,0.7,0.5,1.0,,,,,10,REPRESENTATIVE_BACKOFF,Bajaj NS200 UG2 manual,Chain-drive representative,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,MEDIUM,0,1,1.1.0,
POL0548,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CHAIN_CLEAN,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,VERIFIED_REPRESENTATIVE,Bajaj NS200 UG2 manual,Bajaj NS200 UG2,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,Maintenance table explicitly says chain cleaning spray every 500 km.,HIGH,0,1,1.1.0,
POL0549,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CHAIN_LUBRICATE,SCHEDULED,,500.0,,,KM_ONLY,0.7,0.7,0.4,0.5,,,,,10,SIMULATION_BACKOFF,RideBase derived from chain-cleaning cadence,Bajaj NS200 UG2 reference,https://bajajturkiye.com.tr/wp-content/uploads/2025/04/NS200UG2-Kullanim-Kilavuzu.pdf,,LOW,0,1,1.1.0,
POL0550,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CHAIN_ADJUST,CONDITION_BASED,,,,,CONDITION_ONLY,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_PRIOR,RideBase simulation prior,,,,MEDIUM,0,1,1.1.0,
POL0551,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CHAIN_SPROCKET_REPLACE,WEAR_BASED,,,,,CONDITION_ONLY,1.0,0.75,0.7,0.8,22000.0,6000.0,12000.0,40000.0,10,SIMULATION_PRIOR,RideBase simulation prior,,,,LOW,0,1,1.1.0,
POL0552,GROUP,,ICE_650_TWIN_LIQUID_CHAIN,CLUTCH_FREE_PLAY_CHECK,SCHEDULED,,5000.0,,12.0,WHICHEVER_FIRST,1.0,1.0,1.0,1.0,,,,,10,SIMULATION_BACKOFF,RideBase engineering backoff,,,,MEDIUM,0,1,1.1.0,
